"","AAPL","TGT","GOOGL","GOOG","NVDA","BBY","JNJ","WMT","V","UNP","HD","KMX","MA","BAX","BAC","RTX","PFE","UAL","CRM","ALGN","CSCO","GM","INTC","CHTR","ABT","LLY","WFC","WMB","T","TRV","DHR","COST","MS","GE","INTU","SYK","AMGN","GRMN","AMT","XLNX","BLK","MDLZ","ANTM","COO","CCI","CNP","TJX","LUMN","PNC","ALB","COP","CZR","EW","SO","FDX","CAG","FISV","CF","BSX","MGM","ADI","MPWR","NXPI","XEL","NOC","AEP","GPN","BR","MSCI","CPRT","EXC","SBAC","INFO","NOV","SPG","RSG","APH","HBAN","MSI","VRSK","PH","NCLH","SYY","NTAP","WELL","HOLX","PXD","BKR","STT","TYL","WEC","AJG","EQR","EVRG","LEN","AMCR","CDW","MAA","ETSY","FE","AEE","OXY","TSN","CMS","CRL","DRI","CFG","GL","NVR","TFX","CAH","CTXS","PHM","NWL","SJM","TAP","L","DXC","NRG","GPS","AOS","PNW","BIIB","KMI","CL","CPB","IT","J","HPE","HII","WY","PVH","BLL","LVS","CE","DVN","FITB","O","LNC","DISH","ROK","RCL","MCD","CTSH","MU","AKAM","MTD","GIS","KR","GPC","NWSA","IPGP","GLW","TRMB","MTB","PRGO","HON","HAS","AAP","FRT","CAT","MKTX","DE","NDAQ","CVX","OKE","ETN","DFS","WRK","MHK","FAST","PKI","LMT","ALL","TSCO","DISCA","PEAK","IR","WBA","CBRE","QCOM","LOW","TFC","STZ","SLB","VLO","DD","EFX","GILD","JCI","LYV","NWS","HES","BIO","REGN","PAYX","CVS","VIAC","PGR","LH"
"2018-06-29",44.677597,70.671555,1129.189941,1115.650024,58.772614,68.831772,112.005547,80.991501,129.979172,133.008255,181.411407,72.870003,193.212814,71.383408,26.323332,73.091965,30.458748,69.730003,136.399994,342.140015,39.000587,36.567577,45.878544,293.209991,57.88998,80.257271,49.973343,22.205578,26.027779,113.73333,97.331009,197.811096,43.420395,102.472832,199.525009,163.252319,169.483932,56.478809,136.136169,62.81535,460.64682,38.392162,229.513,235.294327,97.584152,24.88398,45.946396,14.299948,121.397415,89.814362,63.355865,39.099998,48.523335,40.532589,217.837509,32.514912,74.089996,40.576908,32.700001,28.027821,90.383484,130.014145,105.346497,42.066536,292.633667,62.709618,110.626404,109.33754,160.418991,56.560001,38.446785,162.886154,50.829021,42.709164,144.480606,64.634605,42.296021,12.820739,110.921745,105.861656,147.770554,47.25,62.905441,70.994118,54.844429,39.75,181.541245,29.832891,85.019257,222.100006,59.282719,61.795975,57.458557,50.729954,51.334442,9.115604,78.028099,90.453186,42.189999,31.46826,56.240147,74.195778,64.22718,43.227947,112.260002,99.898544,33.903698,79.225349,2970.350098,264.844421,43.52702,101.33255,27.642864,22.204311,98.074539,64.047546,47.497665,77.11982,28.770826,29.657545,55.712925,71.548729,290.23999,14.610003,59.936031,36.487541,132.899994,61.836281,13.159422,204.595551,32.908413,149.223358,34.707012,69.332573,103.361633,39.665955,25.521259,47.192234,56.37989,33.610001,156.289368,98.884178,145.731522,76.042671,52.439999,73.230003,578.630005,39.19688,26.689751,83.706421,14.848541,220.630005,25.377859,32.84,155.774826,69.31881,129.725037,84.063263,133.492218,112.912498,124.581589,193.863602,132.966049,86.615723,109.867821,54.666122,69.845001,65.511604,51.314529,214.270004,21.979778,72.56736,273.059601,85.57975,73.564224,27.5,22.194122,29.389999,54.088589,47.740002,51.224205,90.236496,45.220322,208.999939,59.648937,94.136368,87.849495,121.07225,63.120205,30.953119,48.57,15.193821,63.34359,288.540009,344.98999,61.879654,58.308464,52.575241,52.101444,179.529999
"2018-07-02",45.177208,70.346596,1142.109985,1127.459961,60.097416,68.619499,112.227089,79.431236,130.028214,134.313171,180.407166,73.739998,194.34346,71.296394,26.407372,73.091965,30.500725,70.919998,140.429993,340.279999,38.801201,36.660381,46.330772,293.910004,57.899475,80.75576,50.766567,21.869743,26.108839,113.779823,96.788536,196.874008,43.713535,100.66581,200.62851,164.315781,170.126648,56.404739,136.608307,63.181118,461.089996,38.261066,229.744431,236.143768,97.909966,24.758261,45.816055,14.215562,122.134232,89.005051,62.418545,38.599998,48.720001,41.048977,220.072891,31.877899,74.739998,39.663013,32.830002,27.187857,90.750961,131.025711,104.893356,42.573029,293.746368,63.434063,111.539291,110.106987,162.077225,56.84,38.717541,162.461975,51.075336,42.069508,144.047668,65.182999,42.276619,12.881541,111.055183,106.343559,147.998077,47.060001,62.601452,71.581741,54.310772,39.630001,177.675171,29.751598,85.868599,226.279999,59.741211,61.777046,57.260075,51.326248,51.011761,9.115604,79.641006,89.33004,42.779999,31.739916,56.582119,73.167259,61.960346,43.739944,112.110001,102.184662,34.322044,79.711952,2990.639893,264.242126,43.812256,103.149651,27.758249,22.617575,95.957558,63.652199,47.507511,78.449631,29.023861,29.053223,55.562222,72.339172,295.769989,14.411565,59.723331,36.262531,133.330002,62.333,13.330556,205.114639,32.763992,148.037292,34.912037,64.711014,103.687378,39.277954,25.859173,46.744789,57.068218,33.029999,157.662094,99.227806,145.898911,76.52401,54.48,74.440002,570.799988,38.47068,26.473986,82.995094,14.513252,222.559998,25.562359,32.5,155.719849,70.107925,130.40947,84.709824,132.508469,111.297546,125.150909,196.665817,134.259521,86.995323,107.973381,53.977219,70.022545,66.200119,51.233524,213.860001,21.920404,71.933128,276.470154,85.954796,72.84288,27.42,21.96204,28.559999,55.088894,47.66,51.278973,89.575562,45.865818,206.173416,58.02935,92.777359,87.649582,120.220665,63.512264,30.832819,49.169998,14.81038,61.449631,289.279999,351.140015,61.59898,59.051468,52.350796,52.62114,180.779999
"2018-07-03",44.390381,71.145042,1116.280029,1102.890015,58.757729,67.955009,113.270157,79.847298,128.997803,132.58577,180.035263,74.199997,192.986679,70.639023,25.940481,73.027657,30.517517,70.160004,137.839996,338.679993,38.674313,36.168484,45.65704,299.51001,57.719139,81.367134,50.081512,22.148243,26.51412,114.13308,97.123901,196.050491,43.072304,100.66581,199.964432,164.151443,170.512283,56.12698,135.059692,62.247452,453.493073,38.214249,230.187973,238.002533,98.661171,24.79418,45.931911,14.652843,120.759407,91.994728,63.301258,39.549999,48.513332,41.136505,218.365204,31.522995,74.419998,40.448963,33.209999,27.014069,89.054855,129.070679,103.032669,42.591446,293.717804,63.841557,110.23941,110.391953,160.70993,57.34,38.636314,160.518646,51.026077,42.463139,145.295609,64.700798,42.082485,12.785995,110.473755,105.950157,148.680771,46.650002,63.135735,69.873108,55.028152,39.52,178.615326,30.06772,84.863976,225.759995,59.768723,62.032631,57.377361,51.091351,51.217102,8.811751,79.360909,89.348015,42.580002,31.923941,56.591354,74.355392,62.342819,43.849663,113.239998,101.400841,33.955986,80.033722,3033.5,266.592255,44.124241,102.77272,27.739016,22.608965,97.901161,63.718094,47.517349,78.449631,28.658365,29.520201,55.317322,72.66777,293.51001,14.626542,59.806561,36.928558,134.880005,61.368782,13.303536,204.586151,33.007698,145.386108,35.253746,64.420456,103.324402,39.702045,25.708,47.508083,56.959538,33.209999,157.126175,98.731468,145.536179,76.918716,51.48,74.230003,580.580017,38.550385,26.924286,82.730644,14.637787,218.5,25.230255,32.41,154.776901,70.298073,130.52655,84.837303,132.813431,111.529526,122.891975,195.568481,133.384537,85.54335,108.390511,54.274708,70.508492,65.632553,50.927551,215.029999,21.778839,72.488068,276.784393,86.170471,73.217972,27.360001,22.219912,28.73,54.755455,47.610001,50.503124,89.754936,45.256184,205.294922,58.58997,91.877014,86.823349,120.123901,63.556824,31.11968,48.220001,14.90624,62.462891,292.899994,353.859985,61.36359,58.444382,52.032837,52.259998,179.910004
"2018-07-05",44.747585,71.07077,1141.290039,1124.27002,60.218979,68.056526,115.38401,79.97023,130.803467,133.54335,180.769836,76.110001,195.52327,71.344734,26.071209,73.045189,30.954077,70.919998,139.770004,341.380005,38.875259,36.632538,46.838383,296.179993,58.212704,81.414139,49.79306,22.459497,26.424963,113.975052,97.508568,197.96254,42.779175,101.117561,200.257401,165.640289,172.027267,56.089954,137.552612,64.326523,454.130005,39.19746,231.460754,238.961899,100.46225,24.919901,45.893295,14.867645,121.828712,90.242798,62.727951,40.200001,48.82,41.626644,219.295822,32.687817,75.029999,39.343147,33.220001,27.429228,90.83577,132.611115,102.849518,42.904556,293.156677,64.412048,111.221764,110.097488,159.91478,57.16,38.735584,163.783844,51.833977,42.886299,146.441681,65.20192,42.616341,12.812055,111.979782,107.454872,148.936783,46.619999,64.228424,70.681885,55.841755,40.240002,175.871689,30.031593,84.416458,224.779999,60.2272,62.56274,58.053974,51.100388,51.94067,9.011428,78.955269,89.53669,43.860001,32.125484,56.887119,74.64798,62.77195,44.050816,114.139999,102.819183,34.147732,80.238472,3063.199951,267.688263,44.605606,102.289436,28.046696,23.375225,100.958015,65.610138,47.576374,79.597672,28.798943,28.934189,56.466438,73.165131,298.809998,14.535585,60.999546,37.342575,136.320007,62.781017,13.348572,205.322266,33.431911,145.336288,35.585674,65.57357,104.348152,39.693024,25.627966,48.394196,57.312763,33.549999,159.476639,99.151436,146.317459,76.909088,52.84,74.339996,583.969971,39.710526,26.830473,83.33252,14.637787,222.789993,25.792978,32.970001,154.795212,71.524544,130.508545,86.795258,133.649597,112.671593,124.710159,195.754623,132.870911,85.723648,107.738762,54.979271,70.872955,65.669785,51.035545,217.460007,21.956944,73.112373,276.534821,86.20797,74.13166,27.639999,22.512163,28.790001,56.215359,48.189999,52.374287,90.18927,45.543068,206.011108,59.115005,91.33342,88.049393,122.098045,64.875526,31.665642,49.080002,14.858309,62.860622,294.940002,360.950012,62.540524,58.978977,53.211155,52.022171,180.789993
"2018-07-06",45.367878,71.293587,1155.079956,1140.170044,61.360195,68.554901,116.076294,79.913498,131.588577,134.303787,180.834915,76.410004,196.409286,71.895775,26.173929,73.308273,31.155575,70.959999,141.399994,347.470001,39.012264,36.344818,47.410599,304.429993,59.000507,82.194809,50.378971,22.590549,26.489815,114.514252,97.97213,198.41684,43.136429,104.279861,203.275024,167.361176,175.378555,56.802876,137.684784,65.05806,453.862305,39.656296,233.48558,242.53952,100.706612,25.090525,46.125011,15.082457,122.2061,90.966431,63.383179,41.200001,49.176666,41.801689,218.998413,32.514912,75.489998,39.187782,33.610001,27.969896,91.589584,134.527267,103.611122,43.245281,292.310272,64.801437,111.87664,110.75293,161.563293,58.009998,38.889008,163.221573,51.873394,43.555473,146.857651,65.07901,42.800762,12.916288,112.866241,108.753075,148.690292,47.049999,64.246948,71.581535,56.340435,41.09,177.49292,30.410944,84.708717,227.369995,60.896603,63.244305,58.450932,51.281071,52.49802,9.072196,80.07563,90.084793,44.709999,32.221882,57.33075,74.70118,62.510754,44.425674,115.779999,103.649635,34.295895,80.726013,3017.040039,270.838257,44.516457,103.004684,28.181303,23.607685,101.961754,66.476158,48.107632,79.932541,29.173803,28.622873,56.391087,73.484863,357.480011,14.824976,60.833088,37.720585,137.960007,63.345917,13.492684,205.397751,33.639507,145.93428,35.99572,65.709778,104.636665,40.162216,25.912529,48.762676,57.38522,34.990002,159.1194,99.972282,148.270554,77.554092,53.23,75.169998,583.77002,39.88765,27.3183,82.748886,14.752744,225.270004,25.949802,33.490002,154.685349,72.475281,131.228958,87.469139,134.938293,113.215866,124.342827,198.458908,133.137207,85.51487,107.877808,55.746452,71.041161,65.539513,51.224522,218.740005,22.016308,73.647484,276.534821,86.414276,73.785416,27.870001,22.555141,28.360001,57.044441,48.599998,52.794163,90.774689,45.910641,205.28537,59.648937,91.588234,87.862831,123.133514,67.013985,32.054295,49.689999,14.954169,63.968597,297.920013,369.589996,63.183323,60.23848,54.380119,52.136677,181.339996
"2018-07-09",45.997814,72.194168,1167.280029,1154.050049,61.836529,69.413231,116.35321,81.256256,132.991867,136.171997,182.322678,76.599998,197.797256,72.185799,27.126385,74.056549,31.197552,71.790001,141.759995,348.970001,38.975735,36.89241,47.862831,308.220001,59.266285,82.646278,51.172199,22.582359,26.465115,116.578064,98.139816,199.666351,44.345596,105.032761,203.245682,167.844574,178.279984,57.765793,134.25705,65.42382,465.317596,39.487743,239.79158,244.818024,99.204201,24.174547,46.197418,15.2589,124.713112,91.385368,64.61171,42.599998,48.996666,40.585098,225.397491,33.161026,75.82,39.845787,33.790001,28.44298,91.570747,134.439713,103.514717,41.587666,298.339844,62.365509,112.104874,111.465385,163.531769,58.75,37.769905,160.844177,51.705894,44.283688,146.136063,65.23027,43.373444,13.211614,112.761383,109.726715,151.506287,47.77,64.200661,72.144951,55.308094,41.220001,181.541245,31.106405,86.279602,231.410004,58.714188,64.531738,58.234421,49.483166,53.417145,9.072196,80.732368,88.997589,44.509998,30.951227,55.426819,75.587845,62.15625,42.770798,116.099998,103.743576,35.298191,82.744408,3067,274.817719,44.801716,103.507278,28.498596,23.96929,101.204399,65.723106,49.248833,80.573532,28.648994,28.21999,57.643806,70.589531,354,14.965538,60.111744,37.396572,139.070007,64.280907,13.717864,210.352432,33.242363,149.163544,36.181217,66.572342,105.818642,40.875061,26.641708,48.148533,59.497444,35.709999,160.68013,103.227066,148.754196,77.958412,54.310001,76.230003,594.76001,39.672768,26.971193,84.572754,14.848541,229.539993,26.752377,33.959999,158.017822,73.720741,132.759918,88.097488,138.656769,112.885727,129.44841,198.703857,137.360184,86.530312,109.485451,55.82473,72.704582,67.009583,51.917484,220.839996,22.660221,74.697884,283.272888,87.764481,74.602898,28.299999,22.288675,29.52,57.43195,49.200001,52.976711,91.548904,47.138874,208.455658,60.814678,92.81134,88.955597,124.381882,68.288147,32.350403,50.040001,15.05003,65.540596,303.070007,371.309998,63.355335,61.289566,54.58585,52.47139,182.130005
"2018-07-10",45.94231,72.695518,1167.140015,1152.839966,62.828888,69.874687,117.580902,82.466637,134.14003,135.289536,183.745285,76.540001,198.378082,72.147118,26.920954,74.278702,31.424223,71.300003,142.449997,351.450012,39.149288,37.20797,48.139698,305.709991,59.617477,82.815559,51.036991,22.533215,26.753223,117.015007,98.790794,200.385727,44.061634,106.689186,203.959961,168.58902,179.675568,58.608345,135.54129,66.598137,466.08371,39.403458,240.591919,245.127823,100.100204,24.345175,45.873985,15.427684,123.778618,91.223503,65.285118,43.049999,49.016666,41.434086,226.088242,33.324821,75.959999,39.882347,33.560001,28.896753,92.852249,136.832413,106.397339,42.075745,299.690338,63.18956,112.72007,111.427383,163.619049,58.709999,38.058708,163.25116,51.676338,44.60844,146.721817,65.551735,43.324913,13.011832,113.085457,109.707047,151.733841,47.599998,64.496971,72.008652,55.334343,41.360001,182.097626,30.952869,85.640282,231.050003,59.172676,64.408669,58.523102,49.690964,53.14336,9.072196,81.427757,89.68045,43.790001,31.012583,55.91666,75.986839,62.193565,43.16394,116.790001,103.151749,34.89727,82.656639,3103.560059,274.797943,44.721489,103.294647,28.363985,23.797094,99.589272,64.377007,49.101269,81.310181,29.023861,28.619614,57.822762,70.971428,344.820007,15.064757,60.78685,37.342575,140,64.777641,13.961056,210.928116,33.395802,150.808075,36.757221,66.853806,106.190918,41.154781,26.410503,48.666172,58.914764,34.93,161.150238,104.162453,149.386627,78.699699,55.740002,75.830002,593.369995,40.012997,26.989956,85.192871,15.107193,233.759995,26.706257,34.060001,157.376938,73.977455,133.318253,87.960892,138.361649,112.671593,129.705551,197.557465,137.483826,86.131752,110.875839,55.75428,73.181175,66.600197,52.295456,219.070007,22.61912,75.302368,285.444946,87.539444,74.747169,28.4,22.357443,29.27,56.954323,49.349998,53.27792,93.484512,46.905777,208.15007,61.838058,92.259232,90.368225,124.478676,68.386169,32.26712,49.959999,15.38554,65.909904,302.950012,366.269989,63.092793,61.833237,54.93187,52.541862,184.5
"2018-07-11",45.346149,72.027054,1171.459961,1153.900024,61.409813,68.554901,116.528603,81.823616,135.572784,132.088226,183.131638,75.720001,200.66188,71.847427,26.780886,73.00428,31.239525,68.879997,145.25,348.869995,38.884392,36.474751,47.253704,301.369995,59.389668,82.354706,50.541218,22.516832,26.234625,116.252686,97.222504,199.675797,43.741013,105.333946,204.67421,167.660873,177.34343,57.66394,135.418533,64.8078,464.2099,39.562653,240.649719,246.896637,100.335541,24.704378,46.033291,15.18986,123.715706,90.147606,63.747192,43.799999,48.216667,41.81044,220.869202,33.252029,76.459999,38.895348,33.34,28.858133,90.666161,133.457352,103.73645,42.720371,296.504303,64.067932,115.508316,111.617363,164.152405,58.32,38.311405,162.511307,52.031029,43.781811,145.278641,65.911041,42.538689,12.881541,114.686821,109.952927,149.771164,47.610001,64.265465,72.326691,55.194374,41.57,175.161774,29.733538,84.66304,231.300003,59.887924,64.550659,58.523102,50.567345,52.810669,9.072196,81.138023,90.021904,43.389999,31.459494,56.730003,74.417458,61.568554,43.785667,115.510002,103.771774,34.679379,81.701073,3063.629883,272.684784,44.534283,103.574936,28.258223,23.590467,100.237137,64.584099,48.727425,80.410889,28.742712,27.872049,55.430351,71.797401,344.100006,14.767101,60.333694,38.161606,139.770004,63.696541,13.600771,209.408676,32.989639,147.130325,36.864616,65.646225,104.56221,39.810326,26.294903,48.376648,57.977005,33.509998,157.248383,104.267456,147.52652,78.545654,54.18,76.489998,581.929993,40.012997,26.239449,83.952637,14.896441,222.279999,26.069731,33.240002,156.397354,73.891891,130.14827,88.088402,136.81723,111.431374,125.582497,199.987381,134.506821,86.720108,107.339027,55.041882,70.798187,66.283836,51.566513,224.839996,24.893364,74.351067,283.365265,87.04248,74.420166,27.67,22.288675,28.83,57.36887,48.189999,52.301262,93.106842,46.502338,207.548477,60.814678,90.339645,88.355904,124.50769,67.735725,31.610121,49.77,15.145889,63.277302,299.470001,365.209991,62.956993,60.981506,55.455559,52.171909,184.460007
"2018-07-12",46.106426,71.024361,1201.26001,1183.47998,62.327747,68.933304,117.931664,81.814171,137.290176,131.684555,184.061417,76.57,204.540451,72.292145,26.864927,74.448219,31.499784,71.040001,148.160004,362.820007,39.80695,36.446915,48.315067,305.019989,59.818726,83.624451,50.505169,22.254721,26.53097,117.154457,98.258171,202.581726,43.988346,105.333946,209.1064,168.540665,178.197327,58.395386,135.748993,65.664482,467.68985,39.749939,241.613953,245.677475,100.235977,24.991743,45.497459,15.343291,123.994301,90.785515,65.021202,45.599998,49.056667,41.994247,223.238876,32.81522,77.550003,39.40712,33.34,29.447071,92.720337,136.394745,104.498093,42.674332,306.357056,63.732895,116.768471,113.422256,164.132996,58.880001,38.221157,163.083466,52.188671,43.535793,145.720062,66.364891,43.218143,12.812055,115.115753,111.12326,150.377991,47.959999,64.672913,74.380463,55.255608,41.950001,174.941116,29.598057,84.809181,236.889999,60.135513,64.995575,58.757656,50.368568,52.624752,9.150331,82.19075,90.396431,43.240002,31.240416,56.720753,74.976044,61.531246,43.813091,116.959999,104.645462,34.48764,81.311043,3081.110107,274.610352,44.801716,106.174934,28.488981,23.693779,100.127647,63.736912,48.560173,81.932037,29.501814,27.309074,56.315735,71.362198,347.660004,14.907661,60.268959,37.544483,140.970001,63.881577,13.861979,210.343018,32.908413,147.718369,36.972,66.445221,103.920052,39.638882,26.152624,48.622295,57.895069,33.380001,158.733917,103.981117,147.991547,80.211113,55.450001,77.669998,587.030029,39.914516,26.22069,84.28093,14.906021,231.199997,26.447948,33.919998,154.575455,72.275612,133.183197,88.698524,136.531937,112.064873,128.025116,202.417252,133.91713,88.608635,107.982071,55.472462,71.835495,66.041946,52.097469,223.300003,25.263269,74.866356,289.585724,87.108116,74.323982,27.559999,22.245697,27.99,57.567131,48.619999,53.232288,92.814125,46.215458,207.710831,60.040493,90.70488,88.289268,124.401237,69.143539,32.146832,51.18,15.09796,63.201542,302.269989,366.429993,63.708424,61.606709,55.28722,51.669827,186
"2018-07-13",46.178841,72.157028,1204.420044,1188.819946,61.853897,70.031593,116.242462,82.929985,136.819122,131.374756,184.749542,76.919998,202.699615,72.292145,26.659492,75.710953,31.508181,72.099998,147.610001,363.450012,38.162785,36.530441,48.195084,304.839996,60.123817,84.376884,49.901237,22.377586,26.06999,117.721535,97.84391,204.967056,44.04332,104.581017,209.096619,168.511673,179.877548,58.543533,135.24855,65.443077,468.077545,40.105766,241.546448,246.956619,100.516548,24.928886,46.018803,15.251233,124.29081,90.99498,65.521729,46.25,49.376667,41.976738,224.255814,32.824318,77.449997,38.666866,33.349998,29.881542,92.45649,136.083466,103.659332,42.609863,305.976654,63.705723,117.036354,112.063858,164.443298,59.310001,38.257259,162.383057,51.498989,43.535793,145.754013,66.317596,43.053127,12.725191,115.115753,111.172424,153.137131,47.080002,65.506325,75.152885,54.835686,42.009998,177.042023,29.471609,84.425606,235.839996,59.777889,65.184906,58.189301,50.513123,52.898743,9.150331,82.364586,90.187836,43,31.406918,56.739239,74.160324,61.8484,43.749088,117.309998,105.303062,34.304615,81.35006,3102.719971,272.220734,45.283066,106.09761,28.508211,23.934851,101.341255,64.104027,48.688068,82.419952,29.586155,27.13372,56.730164,71.184578,348.480011,14.80844,60.805332,37.254082,139.960007,64.592567,13.952051,212.32486,32.890354,147.778183,36.727936,66.944611,103.091728,40.351711,25.868065,48.385422,57.849545,33.59,160.839966,102.959816,147.42421,78.661179,56.349998,77.32,583.130005,40.209976,26.314499,85.037842,14.934759,232.880005,26.567875,34.360001,152.387405,72.161537,132.831985,87.897141,137.072952,111.609818,129.246399,201.702011,130.854568,88.361885,107.790901,55.895187,72.667206,65.027786,51.692493,223.860001,25.226734,74.985275,294.262512,87.04248,75.247284,27.440001,22.211315,28.18,58.729641,49.110001,53.296173,94.022697,45.659622,205.781891,60.583317,91.172043,88.435875,122.891594,68.947517,32.498455,51.540001,15.145889,63.012142,303.950012,367.640015,63.862316,62.186619,55.184353,51.476048,187.210007
